time	V(logic)	V(signal_in)	V(signal_out)	V(vc)
6.899271960676162e-005	1.000000e+000	-2.202298e+000	-2.198550e+000	-2.195272e+000
7.023155889247592e-005	1.000000e+000	-2.485651e+000	-2.482025e+000	-2.478859e+000
7.147039817819023e-005	1.000000e+000	-2.760457e+000	-2.756970e+000	-2.753931e+000
7.270923746390454e-005	1.000000e+000	-3.026718e+000	-3.023385e+000	-3.020487e+000
7.500000100000000e-005	1.000000e+000	-3.479564e+000	-3.476549e+000	-3.473940e+000
7.500000110000001e-005	9.000000e-001	-3.479564e+000	-3.476549e+000	-3.473940e+000
7.500000130000000e-005	7.000000e-001	-3.479564e+000	-3.476549e+000	-3.473940e+000
7.500000170000000e-005	3.000000e-001	-3.479564e+000	-3.476549e+000	-3.473940e+000
7.500000200000000e-005	3.995803e-009	-3.479564e+000	-3.476549e+000	-3.473940e+000
7.500000208000000e-005	1.331934e-009	-3.479564e+000	-3.476549e+000	-3.473940e+000
7.500000224000000e-005	0.000000e+000	-3.479564e+000	-3.476549e+000	-3.473940e+000
7.500000255999999e-005	0.000000e+000	-3.479564e+000	-3.476549e+000	-3.473940e+000
7.500000319999999e-005	0.000000e+000	-3.479565e+000	-3.476549e+000	-3.473940e+000
7.500000447999998e-005	0.000000e+000	-3.479565e+000	-3.476549e+000	-3.473940e+000
7.500000703999998e-005	0.000000e+000	-3.479565e+000	-3.476548e+000	-3.473940e+000
7.500001215999996e-005	0.000000e+000	-3.479566e+000	-3.476547e+000	-3.473940e+000
7.500002239999991e-005	0.000000e+000	-3.479568e+000	-3.476546e+000	-3.473940e+000
7.500004287999982e-005	0.000000e+000	-3.479572e+000	-3.476542e+000	-3.473940e+000
7.500008383999966e-005	0.000000e+000	-3.479580e+000	-3.476536e+000	-3.473940e+000
7.500016575999933e-005	0.000000e+000	-3.479595e+000	-3.476522e+000	-3.473940e+000
7.500032959999868e-005	0.000000e+000	-3.479626e+000	-3.476495e+000	-3.473940e+000
7.500065727999738e-005	0.000000e+000	-3.479687e+000	-3.476443e+000	-3.473940e+000
7.500131263999475e-005	0.000000e+000	-3.479810e+000	-3.476342e+000	-3.473941e+000
7.500524479997904e-005	0.000000e+000	-3.480546e+000	-3.475831e+000	-3.473941e+000
7.502097343991620e-005	0.000000e+000	-3.483489e+000	-3.474731e+000	-3.473943e+000
7.504194495983240e-005	0.000000e+000	-3.487408e+000	-3.474214e+000	-3.473949e+000
7.508388799966481e-005	0.000000e+000	-3.495231e+000	-3.473995e+000	-3.473982e+000
7.516777407932961e-005	0.000000e+000	-3.510823e+000	-3.474138e+000	-3.474146e+000
7.528810841706889e-005	0.000000e+000	-3.533083e+000	-3.474609e+000	-3.474584e+000
7.541020586606763e-005	0.000000e+000	-3.555536e+000	-3.475253e+000	-3.475209e+000
7.553882747427958e-005	0.000000e+000	-3.579021e+000	-3.476020e+000	-3.475969e+000
7.570744546569624e-005	0.000000e+000	-3.609564e+000	-3.477082e+000	-3.477027e+000
7.588540145902055e-005	0.000000e+000	-3.641487e+000	-3.478269e+000	-3.478209e+000
7.635415145902056e-005	0.000000e+000	-3.724110e+000	-3.481685e+000	-3.481612e+000
7.658852645902056e-005	0.000000e+000	-3.764606e+000	-3.483544e+000	-3.483465e+000
7.682290145902057e-005	0.000000e+000	-3.804541e+000	-3.485501e+000	-3.485416e+000
7.705727645902057e-005	0.000000e+000	-3.843906e+000	-3.487554e+000	-3.487463e+000
7.729165145902057e-005	0.000000e+000	-3.882698e+000	-3.489699e+000	-3.489603e+000
7.776040145902058e-005	0.000000e+000	-3.958534e+000	-3.494261e+000	-3.494154e+000
7.822915145902059e-005	0.000000e+000	-4.032005e+000	-3.499168e+000	-3.499051e+000
7.869790145902060e-005	0.000000e+000	-4.103067e+000	-3.504406e+000	-3.504280e+000
7.940102645902061e-005	0.000000e+000	-4.205050e+000	-3.512850e+000	-3.512710e+000
8.174477645902065e-005	0.000000e+000	-4.507908e+000	-3.549944e+000	-3.549765e+000
8.408852645902069e-005	0.000000e+000	-4.738121e+000	-3.588101e+000	-3.587895e+000
8.643227645902073e-005	0.000000e+000	-4.895690e+000	-3.627323e+000	-3.627100e+000
8.877602645902077e-005	0.000000e+000	-4.980616e+000	-3.667608e+000	-3.667379e+000
9.111977645902081e-005	0.000000e+000	-4.992898e+000	-3.708957e+000	-3.708733e+000
9.346352645902085e-005	0.000000e+000	-4.932535e+000	-3.751370e+000	-3.751161e+000
9.580727645902089e-005	0.000000e+000	-4.799529e+000	-3.794847e+000	-3.794663e+000
9.640623696487505e-005	0.000000e+000	-4.753267e+000	-3.804155e+000	-3.803980e+000
9.700519747072921e-005	0.000000e+000	-4.702522e+000	-3.813045e+000	-3.812878e+000
9.760415797658336e-005	0.000000e+000	-4.647292e+000	-3.821517e+000	-3.821360e+000
9.820311848243753e-005	0.000000e+000	-4.587578e+000	-3.829571e+000	-3.829424e+000
9.880207898829169e-005	0.000000e+000	-4.523381e+000	-3.837207e+000	-3.837070e+000
9.940103949414585e-005	0.000000e+000	-4.454699e+000	-3.844426e+000	-3.844299e+000
1.000000000000000e-004	0.000000e+000	-4.381534e+000	-3.851226e+000	-3.851111e+000
1.000000001000000e-004	1.000000e-001	-4.381534e+000	-3.851226e+000	-3.851111e+000
1.000000003000000e-004	3.000000e-001	-4.381533e+000	-3.851228e+000	-3.851112e+000
1.000000007000000e-004	7.000000e-001	-4.381533e+000	-3.851242e+000	-3.851120e+000
1.000000010000000e-004	1.000000e+000	-4.381533e+000	-3.851259e+000	-3.851129e+000
